text_id,text,task_1,task_2,split
hasoc_2020_hi_3789,RT @AjiHaaan: कितने मुख्यमंत्रियों में अपने काम में प्रति इतना विश्वास होता है कि वो ऐसे अचानक कहीं भी रुक कर सड़क किनारे खड़े लोगों से चर्…,NOT,NONE,test
hasoc_2020_hi_195,"RT @RmakantPatel94: #DeshKiPasandModi
भाईयों बहनों व मित्रों करके देश की लुटिया डुबो दी।
अगर अब भी कुछ समझ नही आया तो आपके दिमाग के ऊपर जो…",HOF,OFFN,test
hasoc_2020_hi_1655,"RT @J23958447: माँ और पत्नी दोनों की इज्जत करो•••! क्योंकि
अगर एक ने तुम्हें सूरज दिखाया है
तो दूसरी ने दिन में तारे•••!!
😂😂",NOT,NONE,test
hasoc_2020_hi_2564,"जानिए आखिर क्यों हर शुभ काम में फोड़ा जाता है नारियल, ये है बड़ी वजह - न्यूजरीच हिंदी https://t.co/fD5UjuUCsx",NOT,NONE,test
hasoc_2020_hi_3811,danish ke ni,NOT,NONE,test
hasoc_2020_hi_683,"RT @KunalChoudhary_: लोकतंत्र की मज़बूती के लिये वोट ज़रूर करें। 

#LokSabhaElections2019 https://t.co/zo1zq3tQ0p",NOT,NONE,test
hasoc_2020_hi_3823,"RT @VinodChandrav12: @anjanaomkashyap 300 सीटे जीतने के लिए मसूद अजहर ""जी"" को ग्लोबल आतंकवादी घोषित करवा दोगे मोदी जी ? वो भी आदर्श आचार सं…",NOT,NONE,test
hasoc_2020_hi_1805,@mRkCfTi0cQxcSbP कया बात है,NOT,NONE,test
hasoc_2020_hi_133,"RT @MadhuCh11933439: इसीलिए इसे पप्पू कहते है 🤦
और चमचे इसे प्रधानमंत्री बनाएंगे🙆
सत्यानाश 😝😝
@RahulGandhi @ShilpiSinghINC 
@priyankagandhi…",HOF,OFFN,test
hasoc_2020_hi_365,"RT @sevadalASR: अमेठी का हर घर व हर वासी इनके दिल में बसता है ।

अमेठी में कांग्रेस कार्यकर्ता श्री अनोखे लाल के घर अचानक पहुंच कांग्रेस म…",NOT,NONE,test
hasoc_2020_hi_3973,"RT @Being_suchita: 📣📣जिन पतियों की पत्नीयां अब मायेके जाने वाली हैं उन पतियों के खुशी का ठीकाना नही हैं ऐ देखिये 👇
😂😂😂😂 https://t.co/WLmwmF…",NOT,NONE,test
hasoc_2020_hi_122,"RT @PriyaVerma__: जो लोग कहते है कि हम संसद 
को नही मोदी को देख कर वोट दे 
रहे है तो वे अपनी बेटी का विवाह 
दामाद को देख कर नही ससुर को 
दे…",HOF,OFFN,test
hasoc_2020_hi_2353,"RT @agrwal_akhil: गजब है ये मदरसा छाप खुद तो ये गंदगी फेलाते गंदगी मे रेहते अगर कोई इनकी गन्दगी साफ करने की कोशिश करे तो उसे ये गाली देते
अ…",HOF,HATE,test
hasoc_2020_hi_1760,Mar javunga aaj me khushi me 😍😍,NOT,NONE,test
hasoc_2020_hi_3907,"RT @MDAHSANAHMAD: बादलों में रडार के सिगनल उलझ जाते हैं :- मोदीजी 

ऐसा जाहिल और गँवार पीएम देश को दोबारा नहीं मिलना चाहिए, बिना जानकारी के…",HOF,OFFN,test
hasoc_2020_hi_3337,"RT @chitraa_me: 🍂🍃हर हर महादेव🍂🍃
    
सत्य वचन

जब जल गन्दा  हो तो उसे हिलाते नहीं
बल्कि शान्त छोड़ देते हैं..

जिससे गन्दगी अपने आप नीचे…",NOT,NONE,test
hasoc_2020_hi_724,"#IPL 
शोर बता रहा है...

अब शेर आ रहा है! 😍❤️
#माही",NOT,NONE,test
hasoc_2020_hi_608,"@AzmiShabana PM—गुजराती
BJP राष्ट्रीय चीफ—गुजराती
RBI चीफ—गुजराती
CBI चीफ—गुजराती
जस्टिस सिस्टम—गुजराती
सारे बड़े सरकारी ठेके—गुजराती
बैंक का पैसा लूट रहे—गुजराती
मुकेश अम्बानी—गुजराती
गौत्तम अडानी—गुजराती

मेहनत करे पूरा देश मजे करे गुजराती? 
EC &amp; SC सब बिके हुए है सब के सब चोर #BJP420Party",HOF,HATE,test
hasoc_2020_hi_1818,"@AzaadBharatOrg @PMOIndia @SureshChavhanke @myogiadityanath भारत की जड़े खोदने वाले करोड़ो भारत में ही रहते है शान से!
ये जिस थाली मे खाते उन्ही मे छेद भी करतें है!

रहते तो भारत में है लेकिन गुणगान पाकिस्तान का करते है इसमें हमारा बिकाऊ मीडिया का अहम रोल है।इसकी सख्ती से जांच करानी चाहिए तथा भारत को सेकुलरवाद से शीघ्र मुक्त कराना चाहिए ।",HOF,HATE,test
hasoc_2020_hi_1096,"RT @ShilpiSinghINC: मतदान करे
विभाजनकारी ताकतों को हराने के लिए
परिवर्तन के लिए।
#VotingRound6",NOT,NONE,test
hasoc_2020_hi_2846,"RT @kiran_patniak: तेज बहादुर को टिकट देकर सपा का एक तीर नाकाम हुआ लेकिन दूसरा निशाने पर लगा!!~

देश का असली चौकीदार अब भी चुनाव लड़ ही रहा…",NOT,NONE,test
hasoc_2020_hi_2203,RT @RituKap28346562: #SaturdayMotivation हम सब आत्माएं इस काल जाल में कैसे फंसी तथा इसके जाल से मुक्त होने की शास्त्रों में क्या विधि बताई…,NOT,NONE,test
hasoc_2020_hi_2616,"RT @AnjaliR60814230: @DrKumarVishwas जो धोखा करे मित्र से उसको पास बिठाया ना करते
जो  धोखा करे गुरु से उस पे विश्वास जताया ना करते 👃",NOT,NONE,test
hasoc_2020_hi_3088,@indianpunner Achaaaa fir theek hai 😂,NOT,NONE,test
hasoc_2020_hi_3516,"RT @khalidmfp: जहाज स्टार्ट ही नहीं हो रहा थां। सब हैरत में थे!
फिर मेरे दिमाग में एक आईडिया आयां! मैंने कहा हल्का सा निहुरा करके किक मारो।…",NOT,NONE,test
hasoc_2020_hi_2329,"RT @birbals03176969: https://t.co/vjzEOIFfWO  कानूनी तौर पर जुर्म साबित होने के बाद,जैसा का तैसा अर्थात चिकित्सा सुरक्षा के साथ आजीवन सामु…",NOT,NONE,test
hasoc_2020_hi_2779,"RT @INCGujarat: मुझे विश्वास है प्यार और भाईचारे की जीत होगी। - CP #RahulGandhi 

#MeriAwazMeriCongress https://t.co/0uO0032iUr",NOT,NONE,test
hasoc_2020_hi_80,RT @raghavsanjay: विश्वास कुमार शर्मा का हर ट्वीट ये बता देता है कि उसे राज्यसभा क्यों नहीं भेजा गया,NOT,NONE,test
hasoc_2020_hi_2007,RT @aroraups: अंदर का इंसान बाहर आ ही जाता है बीच बीच में इनका...😊😊 https://t.co/mugi1TmVtU,NOT,NONE,test
hasoc_2020_hi_1962,"RT @AnchorAnandN: INS Delhi से लेकर INS Viraat तक, Nehru से लेकर Rajiv तक... और उसके बाद भी... देश की संपती को अपनी जागीर समझ उसका लुत्फ़ उ…",NOT,NONE,test
hasoc_2020_hi_2342,@romil_yashu @farah__ks @belier_aditi @poulomi_01 @Raj_Deadshot @adiba_ak @ABdeSRK @Parivesh95 @BeingSarcastic5 @Bbsidsh @being_Talaf6 @Wsnidhi1 @pratibhaa55 @ChoudharyViren7 @dacuriouscatty @misstunen @being_farha @45rohithreddy @Heenu1 इसी लिए मैं नही बोल रहा था। 😔😔,NOT,NONE,test
hasoc_2020_hi_1949,ऎसे कब से पिलानी शुरू कर दी,NOT,NONE,test
hasoc_2020_hi_4383,"यूँ दुश्मनी भी चलती है अब दोस्ती के साथ,
जैसे अँधेरा रहता है हर रौशनी के साथ.",NOT,NONE,test
hasoc_2020_hi_3014,"@Jainamss @Nimki_mukhiya सजा तो ग्रहमंत्री को होनी चाहिए!

कितने निकम्मे नाकाम लोग है!न सँभाल पा रहे हैं और न इस्तीफा दे रहे है!
सत्ता के लालची!दूसरे पर शासन करने के भूखे!
भष्ट्राचारी मूर्ख!

ओशो महागीता के-91-प्रवचन है,सुने!
होश!
https://t.co/wWS3VPUcsP
https://t.co/SGNeZsfUil https://t.co/3bu0PJCM4q",HOF,OFFN,test
hasoc_2020_hi_3334,RT @RidhimaTripath4: पूरी कायनात में यह एक ही पीस है....🙈😂😂 https://t.co/qOIoIBda2U,NOT,NONE,test
hasoc_2020_hi_2431,RT @GutsyVoice: ताऊ कह रहे कि चौरसिया को टाइम से हिस्सा नहीं मिला होगा इसलिए बीच इंटरव्यू में पुछ लिया कि बटुआ साथ रखते हैं या नहीं😅,NOT,NONE,test
hasoc_2020_hi_2025,RT @ArshadChishti_: श्रीमान #तोगड़िया जी आप देर आये दुरुस्त आये| भाइयो बहनों आज वोट डालने जाने से पहले इस सच को भी सुन ले और झूठे मक्कार फ…,NOT,NONE,test
hasoc_2020_hi_447,"RT @ippatel: दिल्ली में भी चुनाव हो गया ,
वो भी रमज़ान के महीने में,
पर फिर भी केजरी जैसा कोई सेक्यूलर नेता टोपी पहनकर इफ़्तारी करते नहीं…",HOF,OFFN,test
hasoc_2020_hi_4135,मौकापरस्त मतलबी इंसान,HOF,OFFN,test
hasoc_2020_hi_2011,"#बातकहीबाज : एक तीखी आंच ने, इस जन्म का हर पल छुआ, आता हुआ दिन छुआ, हाथों से गुजरता कल छुआ, अपील है, 365 दिन मनाएं मदर्स डे @vinaylive11
@livesunil123 https://t.co/QNMqarApEi",NOT,NONE,test
hasoc_2020_hi_679,"RT @rajneesh350: कुछ ऐसा करो कि इस बार
जीत जाऊँ मैं..
अच्छा नहीं होता हर बार
दिल से हार जाना!!

#सुप्रभात 🙇‍♂️ https://t.co/anHbkX5NFJ",NOT,NONE,test
hasoc_2020_hi_3411,"RT @RiituS: समझे बाबू लोग राफेल महंगा क्यों है ?? 🤷

क्योंकि उसमें ऐसे उपकरण लगे है जो रडार से बचने के लिए बादल भी बना लेगा 

""डींग कमांडर…",NOT,NONE,test
hasoc_2020_hi_2928,"RT @Nutanpatle1: #Jesus
#SaturdayMotivation 
#Easter2019 को लोग ईसा मसीह की मृत्यु के रूप में याद करते हैं। ईसा मसीह भी जन्म मरण में हैं। प…",NOT,NONE,test
hasoc_2020_hi_2355,"@sherryontopp अभी अभी सूत्रों से पता लगा है मसूद अज़हर अंतरराष्ट्रीय अातकवादी घोषित, मोदी है तो मुमकिन है। जलते रहो",NOT,NONE,test
hasoc_2020_hi_4403,@vikasswami0 @YOGIJAIHIND2 अभी तो शुरुआत है आगे तो पूरा देश इसकी बेज्जती करने को तैयार है।,NOT,NONE,test
hasoc_2020_hi_4283,"@vishkanyaaaa Ye Ganga ka Beto nahi hai, Gandhi nala hai!",HOF,OFFN,test
hasoc_2020_hi_966,"RT @AjayKum13838284: मसूद अजहर के आतंकी घोषित होने के बाद

अब

कन्हैया को देश द्रोही घोषित कर देना चाहिए या नही????

मेरा जबाब हाँ कर देना…",HOF,HATE,test
hasoc_2020_hi_2370,"RT @Lokesh_Goyal1: आतंकवादियों के सीने पर चोट कर के आया हु।
हाँ में भी bjp को वोट कर के आया हु ।।
#IndiaVotesForNaMo 🙏
#हरियाणा_वोट_कर
#लो…",NOT,NONE,test
hasoc_2020_hi_961,"RT @vinodsharma1834: सोनिया चर्च में --फादर! किसी को सचिन हुआ, विराट हुआ, धोनी और युवराज  हुआ ... मुझे पप्पू क्यों हुआ?

फ़ादर- अब ‘हुआ तो…",HOF,OFFN,test
hasoc_2020_hi_3060,"RT @pkgurgaoninc: ""ऊपर जिसका अंत नहीं, उसे आसमां कहते है,
जहां में जिसका अंत नहीं, उसे मां कहते है।
#MothersDay https://t.co/iuakX1yEVe",NOT,NONE,test
hasoc_2020_hi_3791,RT @Dipankar_cpiml: असम में 40 लाख लोगों को NRC से बाहर कर दिया गया है। भाजपा अब पूरे देश में इसे लाना चाहती है। अगर 15 साल से सांसद रहे रा…,NOT,NONE,test
hasoc_2020_hi_2864,"“यहाँ पानी कम गहरा है, यहाँ डूबकर मरने में आसानी होगी”🤣🤣 https://t.co/QydD26Q6WO",NOT,NONE,test
hasoc_2020_hi_3534,"RT @sachchirai: मां तो मां होती हैं। मां,मातृत्व,ममता के बिना सृष्टि के अस्तित्व की कल्पना भी असंभव है। ऐसे में कोई दिन नहीं, हर क्षण,हर पल…",NOT,NONE,test
hasoc_2020_hi_3064,"RT @dasraghubar: जो पाकिस्तान की भाषा बोल रहे हैं
जो सर्जिकल और एयर स्ट्राइक का सबूत मांग रहे हैं
जो देश की सुरक्षा के साथ खिलवाड़ कर रहे…",HOF,HATE,test
hasoc_2020_hi_3228,RT @sakshijoshii: उत्तर पूर्वी दिल्ली से @Dr_Uditraj का टिकट कटने के बाद @hansrajhansHRH को टिकट दिया गया। राष्ट्र सुरक्षा पर जब मैंने पूछा…,NOT,NONE,test
hasoc_2020_hi_2268,"RT @SabeenaTamang: ऐ कुदरत सुना है 
तू ही कहर बरपाता है
सुना है तू ही इससे बचाता है
इंसानी ताकत हार जाती है
जब तेरा सामना होता है
लेकिन हर…",NOT,NONE,test
hasoc_2020_hi_784,"RT @opr4indian: एक गर्भवती महिला को उसका पति भी इतना नहीं सम्भाल पायेगा!
जितना मोदी को चुनाव आयोग ने सम्भाल रहा है!!
#LokSabhaElections
#Ba…",NOT,NONE,test
hasoc_2020_hi_3035,"RT @PatanjaliBHU: सौगन्ध नही टूटेगी 
भक्ति नही छूटेगी 
विश्वास अटल है 
श्रद्धा सबल है 
प्रभु के चरणों मे जीवन अर्पण कर जाएंगे 
राम लला हम आ…",NOT,NONE,test
hasoc_2020_hi_444,"RT @MamtaSh89496770: #वेद_मेरा_भेद_है
कबीर जी ने समझाया है कि
 हे मानव शरीर धारी प्राणी! यह मानव जन्म बहुत युगों पर्यन्त प्राप्त होता है।
त…",NOT,NONE,test
hasoc_2020_hi_4350,"@chokidarsandhya , 🙏जय सीया राम मेरी प्यारी बहन 💐🙏",NOT,NONE,test
hasoc_2020_hi_2221,"@DrKumarVishwas ओ हिन्दी कॆ लाल ..
देख इनका भी हाल.. https://t.co/gShIihtUHM",NOT,NONE,test
hasoc_2020_hi_3373,@SumoRizvi Jo kamata nahi hai wohi Khatia hai mang ke ya chura ke,NOT,NONE,test
hasoc_2020_hi_1186,"RT @SunitaRawat_: बीबी को छोड़ने के बाद नही रोया,
40 जवान शहीद हो गए तब नही रोया,
अटलजी दिवंगत हुए तब नही रोया

सत्ता जा रही है तब जाके नी…",NOT,NONE,test
hasoc_2020_hi_1864,"RT @AKrisnapriya: उस के रहते जीवन में कभी कोई ग़म नहीं होता
दुनिया साथ दे न दे 
पर मां का प्यार😍 कभी कम नहीं होता🌹
🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹
मेरा अभिमान…",NOT,NONE,test
hasoc_2020_hi_3567,"RT @AmitSony66406: #SayNoToStubbleBurning
🙏 ध्यान   दें   माँ   और   बहने   जब   भी   बाइक   या   auto   पर  बैठे
अपने   दुपट्टे   का   ख्…",NOT,NONE,test
hasoc_2020_hi_2086,"RT @ahanafatima786: सिर्फ़ एक मोहब्बत है जिसमे कोई

ताना नहीं, इलज़ाम नहीं, रुसवाई नहीं,
बैचेनी नहीं, बेकरारी नहीं, शर्मिंदगी नहीं 
और बे ए…",NOT,NONE,test
hasoc_2020_hi_586,"RT @HarleenSKaur: BJP का दोगलापण देखो..

जब UAE ने साहब को शेख़ जायेद अवार्ड के लिए चुना तो भक्तों के पैर आसमान मे थे। ये कहेंके के मुस्लिम…",HOF,HATE,test
hasoc_2020_hi_706,RT @1vikastrivedi: सेना के विमानों को रडार से बचाने के लिए बादल के पैर पड़ते मोदी जी. https://t.co/AZ5NoRA0xi,NOT,NONE,test
hasoc_2020_hi_3927,@Kiranja34522516 वो कोकोरोज को खाने वाला तो नहीं है,NOT,NONE,test
hasoc_2020_hi_2845,"RT @ijokani: पूछना ये था?? 🤔 ❤️ 

कि चमचे चूतिये ही पैदा होते हैं या 
बाद में इनका चुतियाकरण करके 
इनको चूतिया बनाया जाता
है __________🤔…",HOF,PRFN,test
hasoc_2020_hi_1667,@msisodia @ArvindKejriwal Jhoothe aadmi se kya ummid kiya jaye sir.,NOT,NONE,test
hasoc_2020_hi_3251,RT @MLArajeshSP: एक जवान से फटी पड़ी है 56' वाले स्वघोषित देशभक्त की । 18 घंटे काम करने वाले एक जवान से नही लड पा रहा तो संवैधानिक संस्थाओं…,HOF,OFFN,test
hasoc_2020_hi_1776,@DEVESH8004 @kuruwila और क्या हाल चाल? रुस्तम पुर ढाला पर जाम लग रहा है या नहीं,NOT,NONE,test
hasoc_2020_hi_259,@Khanak27078494 फालो वैक करे जी,NOT,NONE,test
hasoc_2020_hi_783,@Cruelsmoker @abhi_leo1 @Husein21_ @SalmanRyan_ ऐसा क्या. 😢😢,NOT,NONE,test
hasoc_2020_hi_1327,"RT @desh_bhkt: लोग तो 84 में भी मरे,गोधरा में भी मरे,2002 में भी मरे,बंगाल में रोज़ मर रहे हैं
लेकिन हमारी भारतीय राजनीति 2002 के लोगों को…",NOT,NONE,test
hasoc_2020_hi_3456,"@narendramodi न जवान का, न किसानों का, न युवाओं का, न जवानों का, न महिलाओं का और तो ओर ना राम का, न गौ-माता का? आप कम से कम इंसान जात के नहीं हो सकते @yadavakhilesh",HOF,OFFN,test
hasoc_2020_hi_4328,RT @kailashMandir01: @DevOza7 @tanhadil1981 यह केवल जिहादी मानसिकता को ही दर्शाता है।,HOF,HATE,test
hasoc_2020_hi_2650,"RT @O_positive112: ओर दिल्ली की सातों सीट कांग्रेस हार जाती है तो क्या मुंह काला कर के निकल लोगे..??? 
@priyankagandhi कहती है मैं दिल्ली…",HOF,OFFN,test
hasoc_2020_hi_3106,"RT @RajBabbarMP: लोग जुड़ते चले जा रहे हैं
देश जुड़ता चला जा रहा है
आम इंसान जिसको कहे, जिसकी सुने
वो मक़ाम मिलता चला जा रहा है https://t.c…",NOT,NONE,test
hasoc_2020_hi_1458,"RT @BJP4India: मैंने सुना, कांग्रेस के एक बयान बहादुर ने कहा है कि मोदी को ऐसा छक्का मारो कि सीमा पार मरे।

कांग्रेस वालों को मोदी से इतनी…",HOF,OFFN,test
hasoc_2020_hi_4026,नकवी जी का कहने का मतलब है तानाशाही परमानेंट P M का मतलब तो यही निकलता है की मोदीजी को परमानेंट बना दो फिर चुनाव की क्या जरूरत है,NOT,NONE,test
hasoc_2020_hi_391,@TajinderBagga गोटी नहीं निकली साले Gaali देते है,HOF,OFFN,test
hasoc_2020_hi_314,RT @aajtak: पिछले 10 साल से चीन लगातार आतंकवादी मसूद अजहर को बचाता आया था. लेकिन अंतरराष्ट्रीय दबाव के साथ-साथ भारत की रणनीति के आगे अब चीन…,NOT,NONE,test
hasoc_2020_hi_2655,"RT @Pandey__Pramod: दिग्विजय सिंह जो पूजा-टोटका करवा रहे हैं न उससे वह चुनाव तो हार जाएंगे पर बाप जरूर बन जाएँगे 😛
डीजे वाले बाबू जरा डीजे…",HOF,OFFN,test
hasoc_2020_hi_387,मोदी जी की एक और उलटबाँसी। मोदी जी का ये बयान न केवल अवैज्ञानिक है बल्कि सेना की क्षमता पर भी सवाल खड़े करता है। और विदेशों में देश का मज़ाक़ भी उड़ता है । https://t.co/v5o99khtU6,HOF,OFFN,test
hasoc_2020_hi_15,"RT @aksharma436: सुबह से पेपरबाला सब्ज़ी बाला  बस का कण्डक्टर होटल मे चाय नाश्ता खाना हाथ मिलाना इसमे किसी भी तरह का जातिबाद नही है 
आफिस…",NOT,NONE,test
hasoc_2020_hi_2993,"RT @jayantrld: मुझे नहीं मालूम था हमारे देश में इतने गैंग चल रहे हैं। अवार्ड वापसी, टुकड़े टुकड़े, urban naxal, Lutyens के बाद खान मार्केट…",NOT,NONE,test
hasoc_2020_hi_752,"@ShilpiSinghINC अपने पैसों से मौज करते हैं, घोटाला करके नहीं  चमची 
#आयेगा_तो_मोदी_ही",HOF,PRFN,test
hasoc_2020_hi_3754,"@anjanaomkashyap हाँ, ये देश तुम्हारी दलाली से तो नहीं ही है।",HOF,OFFN,test
hasoc_2020_hi_2332,RT @DrNehalVaidya: जो देश के लिए 70 लाख की नौकरी छोड़ कर आया है ऐसे देशभक्त दिलीप पांडे को चुनकर संसद में भेजिए ! https://t.co/wkT1Hpg7gJ,NOT,NONE,test
hasoc_2020_hi_2340,"RT @Anamika_: @chitraaum मैम एक प्रश्न था..
क्या औरतों ने वोट नहीं डाला, या टैग नहीं किया ?
जैसा की बोलती रहती अपनी सेल्फ़ी मुझे टैग करियें…",HOF,HATE,test
hasoc_2020_hi_3666,"RT @rekha_chaubey: झाड़ू आप पार्टी का है लगा मोदीजी रहे 
साफ‌ कांग्रेस हो ‌रही है
 पेट में दर्द ठगबंधन वालों को हो रहा है और मजा  भक्त ले र…",NOT,NONE,test
hasoc_2020_hi_2861,@Dr_Uditraj @BJP4India @INCIndia @INCDelhi @RahulGandhi अबे पगला था है तू ओर तेरी हालत पप्पू मूत्र पीने से हुयी है,HOF,OFFN,test
hasoc_2020_hi_378,माँ है तो सब है❤️❤️ https://t.co/JKLbuWscLo,NOT,NONE,test
hasoc_2020_hi_251,@KumbhatSikha @yash700s अरे नहीं जस्ट जौक,NOT,NONE,test
hasoc_2020_hi_2531,"RT @YudhishthirSah6: @RishiDarshan जी हाँ गर्मियों में अगर संतुलित, पौष्टिक आहार न लिया जाए तो स्वास्थ्य बिगड़ जाता है। डायरिया, फ्लू, डिहा…",NOT,NONE,test
hasoc_2020_hi_3922,RT @IMinakshiJoshi: क्या कमाल का अभिनय है क्या कमाल की बच्ची है। बहुत सारा प्यार। https://t.co/QTSUYtsaUV,NOT,NONE,test
hasoc_2020_hi_3207,RT @VinayDw86398158: ज़रा सोचो अगर पाकिस्तान में #अभिनंदन जी की जगह #तेज_बहादुर होता तो दालफ्राई के चक्कर में इसने सब कुछ बता दिया होता..!…,HOF,OFFN,test
hasoc_2020_hi_4088,RT @_Rakshanda_: अमेरिका के टाइम्स पत्रिका ने मोदी को भारत का डिवाइडर इन चीफ बता दिया है अब भक्तो को अपने मामा ट्रंप से वीज़ा लेकर अमेरिका…,HOF,OFFN,test
hasoc_2020_hi_415,@News18India ई मोमता तो अपना मजाक को और हवा दे दी,NOT,NONE,test
hasoc_2020_hi_2218,"RT @Sunita_Sharma1: बॉर्डर फ़िल्म देखने के बाद मुझे लगा, सनी देओल देश भक्त है !

पर ये तो अंधभक्त निकला !
😂😂😂",HOF,OFFN,test
hasoc_2020_hi_1870,"RT @Mahanaatma1: खुदा करे तू मेरी याद में ख़ाक छाने

खुदा करे .. मैं तुझे ख़ाक में भी न मिलूं",NOT,NONE,test
hasoc_2020_hi_600,RT @msisodia: प्राइवेट स्कूलों की लूट रोकना और सरकारी स्कूलों को शानदार बनाना...यही राष्ट्रवाद है...शिक्षित राष्ट्र ही मज़बूत राष्ट्र हो सक…,NOT,NONE,test
hasoc_2020_hi_3904,"मोदी जी ने इतना बड़ा रहस्य खामखां उजागर कर दिया l
वरना चीन और पाकिस्तान को पता भी नहीं चलता कि बरसात के मौसम 
में रडार काम नहीं करते। https://t.co/7eYngPzaIe",NOT,NONE,test
hasoc_2020_hi_830,"@Garvita1012 देखा तू भी जानती है राजा तो मार दिया, अब तो जीते ही😂😂😂",NOT,NONE,test
hasoc_2020_hi_1148,"RT @NarendraSaluja: पहले किसी ने बात नहीं की, फिर टिकट देने तक से मना कर किया , पत्र लिखा तो कोई मनाने तक नहीं आया और अब जब दिल्ली मिलने ,…",NOT,NONE,test
hasoc_2020_hi_3011,RT @ndtvindia: पीएम का 'वंदे मातरम' वाला वीडियो शेयर कर ओवैसी ने कहा- क्या संघी और भक्त नीतीश कुमार को देशद्रोही कहेंगे? #Elections2019 #El…,NOT,NONE,test
hasoc_2020_hi_1753,"RT @1232Vinod: @akm42561907
@Alka0072
@aparvt
@Sangeetawasthi3
@SMehta1950
@Diwani_Meera
@Swatitomer3
@Priyake14885278
जरूरी तो नही है कि…",NOT,NONE,test
hasoc_2020_hi_1137,@anuraagmuskaan @poornima_mishra मान लीजिए किसी जरूरी वजह से सीखना पड़ गया तो किस का चेहरा सबसे पहले बनाना पसंद करेंगे?,NOT,NONE,test
hasoc_2020_hi_4011,"इस बार भी नफरत को राजनीति करने वालों को दिल्ली में शून्य मिलने वाला है 
आपस मे बांट लेना 
@ArvindKejriwal @RahulGandhi",NOT,NONE,test
hasoc_2020_hi_2892,"@ARUNAGARWAL33 @IndianExpress @Bsftejbahadur SC को स्वयं की निगरानी में चुनाव करवाना चाहिए 
।",NOT,NONE,test
hasoc_2020_hi_488,"RT @aamrapali108: दादी जैसी नाक है तेरी, मलिंगा जैसे बाल!
पीहर तेरा चोर प्रियंका, डाकू है ससुराल

#वोट_4_मोदी",HOF,OFFN,test
hasoc_2020_hi_1367,RT @Shankar27273: @RakeshT73827202 दादा इसके तो रंग ही लाखों है https://t.co/TjCb7D778f,NOT,NONE,test
hasoc_2020_hi_558,RT @manakgupta: बड़ी ख़बर - मसूद अज़हर अन्तर्राष्ट्रीय आतंकी घोषित. भारत की बड़ी कूटनीतिक जीत,NOT,NONE,test
hasoc_2020_hi_3452,"RT @P26739892: प्रियंका ने दादी की साड़ी पहन ली, गांव घूम लिए, साँप पकड़ लिया और पापड़ भी बेल लिए, अब तो बस.. 

रस्सी पे चलना बाकी रह गया…",HOF,OFFN,test
hasoc_2020_hi_2489,"RT @aashishsy: हर दमन का करारा जवाब देगा हर आज़मगढ़ वासी। अखिलेश यादव जी को वोट देकर, साइकिल का बटन दबा सत्ता का अहंकार तोड़ देगा। समाजवादी…",NOT,NONE,test
hasoc_2020_hi_1563,"@Bosswindz तुम भी यार बिल्कुल ही नासमझ जैसे बात करते हो अब जब कांग्रेस की खुद की बत्ती गुल हो चुकी है तो वो सबकी बत्ती गुल करेगी ही न।
या हो सकता है कमलनाथ जी या पप्पू भैया का लालटेन का कारखाना चालू हो गया हो तो भी प्रमोशन के लिए चल रहा हुए सब । आखिर वफादारी भी कोई चीज है ।",HOF,OFFN,test
hasoc_2020_hi_1440,RT @AMISHDEVGAN: बंगाल में ममता दीदी ने अपनी फ़ोटो edit करने पर एक लड़की को अरेस्ट कर लिया । उस पर ‘तथाकथित’ की चुप्पी अचंभित करती है । ले…,NOT,NONE,test
hasoc_2020_hi_1476,"RT @sawalaramparmar: 👍मदर डे पर मेरा वोट भारत माता के नाम करे👍
🇮🇳🚩हर हर महादेव🙏",NOT,NONE,test
hasoc_2020_hi_3462,"RT @Singhsign1: 💥💥गीता का ज्ञान, कृष्ण जी ने नही , उनमें प्रवेश करके काल ने बोला था,, लेकिन लोग इस बात को नही मानते हैं, यदि आप जानना चाहते…",NOT,NONE,test
hasoc_2020_hi_595,"RT @BJP4India: ममता दीदी, आपकी सरकार जाने दो। उनकी बॉडी निकालकर पोस्टमॉर्टम करवाएंगे और गोली मारने वाले को केस चलाने का काम करेगी भाजपा की…",NOT,NONE,test
hasoc_2020_hi_645,RT @tigerintolerant: @Khediwal मानसिक अपंग हैं ये सब,HOF,OFFN,test
hasoc_2020_hi_4333,"RT @DSCHAUDHARY24: @Sudesh_singhS 🚩🐅 हर हर महादेव 🐅🚩

🚩🐅 हर हर महादेव 🐅🚩

🚩🐅 हर हर महादेव 🐅🚩

🚩🐅 हर हर महादेव 🐅🚩

🚩🐅 हर हर महादेव 🐅🚩

🚩🐅 हर…",NOT,NONE,test
hasoc_2020_hi_296,"RT @AagayiNavya: चंपारण में एक चीनी मिल बंद पड़ी थी,२०१४ में मोदी ने कहा था अब यहां तभी आऊंगा जब इसी चीनी मिल की चीनी से चाय पियूंगा...
आज…",HOF,OFFN,test
hasoc_2020_hi_4293,"@OmarAbdullah Are chutiya isme galat Kiya hai
Bahut Sara system kaam nahi karta hai cloudy mausam me
Tera dth kaam karta hai",HOF,PRFN,test
hasoc_2020_hi_2419,@RajatSharmaLive @rsprasad @indiatvnews पपु साबित कर के दिखा दिया कि मेरे पूर्वजो के वक्त न्याय नही मिल रहा था😄😄😁😁😁,HOF,OFFN,test
