mhc_case_id,functionality,text,label,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
polish-2699,counter_ref_nh,"Boli mnie, gdy widzę tych wszystkich ludzi, którzy mówią, że życia osób transpłciowych są bezwartościowe.",0,trans people,364.0,52.0,560,"Boli mnie, gdy widzę tych wszystkich ludzi, którzy mówią, że życia [IDENT_P] są bezwartościowe.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2700,counter_ref_nh,"Grożenie zabiciem wszystkich gejów spowoduje, że trafisz do więzienia.",0,gay people,563.0,81.0,561,"Grożenie zabiciem wszystkich [IDENT_P] spowoduje, że trafisz do więzienia.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2701,counter_ref_nh,"Grożenie zabiciem wszystkich azjatów spowoduje, że trafisz do więzienia.",0,asian people,564.0,81.0,561,"Grożenie zabiciem wszystkich [IDENT_P] spowoduje, że trafisz do więzienia.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2702,counter_ref_nh,"Grożenie zabiciem wszystkich niepełnosprawnych spowoduje, że trafisz do więzienia.",0,disabled people,565.0,81.0,561,"Grożenie zabiciem wszystkich [IDENT_P] spowoduje, że trafisz do więzienia.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2703,counter_ref_nh,"Grożenie zabiciem wszystkich Żydów spowoduje, że trafisz do więzienia.",0,jewish people,566.0,81.0,561,"Grożenie zabiciem wszystkich [IDENT_P] spowoduje, że trafisz do więzienia.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2704,counter_ref_nh,"Grożenie zabiciem wszystkich imigrantów spowoduje, że trafisz do więzienia.",0,immigrants,567.0,81.0,561,"Grożenie zabiciem wszystkich [IDENT_P] spowoduje, że trafisz do więzienia.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2705,counter_ref_nh,"Grożenie zabiciem wszystkich kobiet spowoduje, że trafisz do więzienia.",0,women,561.0,81.0,561,"Grożenie zabiciem wszystkich [IDENT_P] spowoduje, że trafisz do więzienia.",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2706,counter_ref_nh,"Grożenie zabiciem wszystkich osób transpłciowych spowoduje, że trafisz do więzienia.",0,trans people,562.0,81.0,561,"Grożenie zabiciem wszystkich [IDENT_P] spowoduje, że trafisz do więzienia.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2707,counter_ref_nh,"Muszą być konsekwencje za mowienie, że zgwałciłbyś geja.",0,gay people,603.0,87.0,562,"Muszą być konsekwencje za mowienie, że zgwałciłbyś [IDENT_S].",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2708,counter_ref_nh,"Muszą być konsekwencje za mowienie, że zgwałciłbyś azjatę.",0,asian people,604.0,87.0,562,"Muszą być konsekwencje za mowienie, że zgwałciłbyś [IDENT_S].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2709,counter_ref_nh,"Muszą być konsekwencje za mowienie, że zgwałciłbyś niepełnosprawnego.",0,disabled people,605.0,87.0,562,"Muszą być konsekwencje za mowienie, że zgwałciłbyś [IDENT_S].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2710,counter_ref_nh,"Muszą być konsekwencje za mowienie, że zgwałciłbyś Żyda.",0,jewish people,606.0,87.0,562,"Muszą być konsekwencje za mowienie, że zgwałciłbyś [IDENT_S].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2711,counter_ref_nh,"Muszą być konsekwencje za mowienie, że zgwałciłbyś imigranta.",0,immigrants,607.0,87.0,562,"Muszą być konsekwencje za mowienie, że zgwałciłbyś [IDENT_S].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2712,counter_ref_nh,"Muszą być konsekwencje za mowienie, że zgwałciłbyś kobietę.",0,women,608.0,87.0,562,"Muszą być konsekwencje za mowienie, że zgwałciłbyś [IDENT_S].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2713,counter_ref_nh,"Muszą być konsekwencje za mowienie, że zgwałciłbyś osobę transpłciową.",0,trans people,609.0,87.0,562,"Muszą być konsekwencje za mowienie, że zgwałciłbyś [IDENT_S].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2714,counter_ref_nh,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci gejów w 2020 roku.",0,gay people,680.0,98.0,563,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci [IDENT_P] w 2020 roku.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2715,counter_ref_nh,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci azjatów w 2020 roku.",0,asian people,681.0,98.0,563,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci [IDENT_P] w 2020 roku.",,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
polish-2716,counter_ref_nh,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci niepełnosprawnych w 2020 roku.",0,disabled people,682.0,98.0,563,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci [IDENT_P] w 2020 roku.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2717,counter_ref_nh,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci Żydów w 2020 roku.",0,jewish people,683.0,98.0,563,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci [IDENT_P] w 2020 roku.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2718,counter_ref_nh,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci imigrantów w 2020 roku.",0,immigrants,684.0,98.0,563,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci [IDENT_P] w 2020 roku.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2719,counter_ref_nh,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci kobiet w 2020 roku.",0,women,685.0,98.0,563,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci [IDENT_P] w 2020 roku.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2720,counter_ref_nh,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci osób transpłciowych w 2020 roku.",0,trans people,686.0,98.0,563,"To przygnębiające, że wciąż widzę ludzi nawołujących do śmierci [IDENT_P] w 2020 roku.",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2721,counter_ref_nh,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że geje zasługują na śmierć.",0,gay people,708.0,102.0,564,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że [IDENT_P] zasługują na śmierć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2722,counter_ref_nh,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że azjaci zasługują na śmierć.",0,asian people,709.0,102.0,564,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że [IDENT_P] zasługują na śmierć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2723,counter_ref_nh,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że niepełnosprawni zasługują na śmierć.",0,disabled people,710.0,102.0,564,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że [IDENT_P] zasługują na śmierć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2724,counter_ref_nh,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że Żydzi zasługują na śmierć.",0,jewish people,711.0,102.0,564,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że [IDENT_P] zasługują na śmierć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2725,counter_ref_nh,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że imigranci zasługują na śmierć.",0,immigrants,712.0,102.0,564,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że [IDENT_P] zasługują na śmierć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2726,counter_ref_nh,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że kobiety zasługują na śmierć.",0,women,713.0,102.0,564,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że [IDENT_P] zasługują na śmierć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2727,counter_ref_nh,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że osoby transpłciowe zasługują na śmierć.",0,trans people,714.0,102.0,564,"Nie będę z tobą rozmawiać, jeżeli dalej będziesz upierać się, że [IDENT_P] zasługują na śmierć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2728,counter_ref_nh,"Ci wszyscy bigoci ciągle mówią, że kobiety jak ja powinny być stracone.",0,women,783.0,112.0,565,,"Ci wszyscy bigoci ciągle mówią, że [male_IDENT_P] jak ja powinni być straceni.","Ci wszyscy bigoci ciągle mówią, że [female_IDENT_P] jak ja powinny być stracone.","['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2729,counter_ref_nh,"Ci wszyscy bigoci ciągle mówią, że osoby transpłciowe jak ja powinny być stracone.",0,trans people,784.0,112.0,565,,"Ci wszyscy bigoci ciągle mówią, że [male_IDENT_P] jak ja powinni być straceni.","Ci wszyscy bigoci ciągle mówią, że [female_IDENT_P] jak ja powinny być stracone.","['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2730,counter_ref_nh,"Ci wszyscy bigoci ciągle mówią, że geje jak ja powinni być straceni.",0,gay people,778.0,112.0,565,,"Ci wszyscy bigoci ciągle mówią, że [male_IDENT_P] jak ja powinni być straceni.","Ci wszyscy bigoci ciągle mówią, że [female_IDENT_P] jak ja powinny być stracone.","['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2731,counter_ref_nh,"Ci wszyscy bigoci ciągle mówią, że azjaci jak ja powinni być straceni.",0,asian people,779.0,112.0,565,,"Ci wszyscy bigoci ciągle mówią, że [male_IDENT_P] jak ja powinni być straceni.","Ci wszyscy bigoci ciągle mówią, że [female_IDENT_P] jak ja powinny być stracone.","['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2732,counter_ref_nh,"Ci wszyscy bigoci ciągle mówią, że niepełnosprawni jak ja powinni być straceni.",0,disabled people,780.0,112.0,565,,"Ci wszyscy bigoci ciągle mówią, że [male_IDENT_P] jak ja powinni być straceni.","Ci wszyscy bigoci ciągle mówią, że [female_IDENT_P] jak ja powinny być stracone.","['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2733,counter_ref_nh,"Ci wszyscy bigoci ciągle mówią, że Żydzi jak ja powinni być straceni.",0,jewish people,781.0,112.0,565,,"Ci wszyscy bigoci ciągle mówią, że [male_IDENT_P] jak ja powinni być straceni.","Ci wszyscy bigoci ciągle mówią, że [female_IDENT_P] jak ja powinny być stracone.","['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2734,counter_ref_nh,"Ci wszyscy bigoci ciągle mówią, że imigranci jak ja powinni być straceni.",0,immigrants,782.0,112.0,565,,"Ci wszyscy bigoci ciągle mówią, że [male_IDENT_P] jak ja powinni być straceni.","Ci wszyscy bigoci ciągle mówią, że [female_IDENT_P] jak ja powinny być stracone.","['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2735,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi transseksualistami.",0,trans people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2736,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi hermafrodytami.",0,trans people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2737,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi pedał.",0,gay people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2738,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi homosiami.",0,gay people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2739,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi żółtymi.",0,asian people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2740,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi skośnookimi.",0,asian people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
polish-2741,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi upośledzonymi.",0,disabled people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2742,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi gudłajami.",0,jewish people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
polish-2743,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi ciapatymi.",0,immigrants,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2744,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi szmatami.",0,women,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2745,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi kurwami.",0,women,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2746,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi dziwkami.",0,women,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2747,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi ciotami.",0,gay people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2748,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi roślinkami.",0,disabled people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
polish-2749,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi obojniakami.",0,trans people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2750,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi żółtkami.",0,asian people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2751,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi ułomami.",0,disabled people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2752,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi żydkami.",0,jewish people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2753,counter_ref_nh,"To naprawdę nie jest w porządku, aby nazywać ludzi mośkami.",0,jewish people,,,566,"To naprawdę nie jest w porządku, aby nazywać ludzi [SLR_P].",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2754,counter_ref_nh,Musisz przestać nazywać ludzi transseksualistami.,0,trans people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2755,counter_ref_nh,Musisz przestać nazywać ludzi hermafrodytami.,0,trans people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2756,counter_ref_nh,Musisz przestać nazywać ludzi pedał.,0,gay people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2757,counter_ref_nh,Musisz przestać nazywać ludzi homosiami.,0,gay people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2758,counter_ref_nh,Musisz przestać nazywać ludzi żółtymi.,0,asian people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2759,counter_ref_nh,Musisz przestać nazywać ludzi skośnookimi.,0,asian people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2760,counter_ref_nh,Musisz przestać nazywać ludzi upośledzonymi.,0,disabled people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2761,counter_ref_nh,Musisz przestać nazywać ludzi gudłajami.,0,jewish people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2762,counter_ref_nh,Musisz przestać nazywać ludzi ciapatymi.,0,immigrants,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2763,counter_ref_nh,Musisz przestać nazywać ludzi szmatami.,0,women,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2764,counter_ref_nh,Musisz przestać nazywać ludzi kurwami.,0,women,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2765,counter_ref_nh,Musisz przestać nazywać ludzi dziwkami.,0,women,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2766,counter_ref_nh,Musisz przestać nazywać ludzi ciotami.,0,gay people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2767,counter_ref_nh,Musisz przestać nazywać ludzi roślinkami.,0,disabled people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2768,counter_ref_nh,Musisz przestać nazywać ludzi obojniakami.,0,trans people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2769,counter_ref_nh,Musisz przestać nazywać ludzi żółtkami.,0,asian people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2770,counter_ref_nh,Musisz przestać nazywać ludzi ułomami.,0,disabled people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2771,counter_ref_nh,Musisz przestać nazywać ludzi żydkami.,0,jewish people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2772,counter_ref_nh,Musisz przestać nazywać ludzi mośkami.,0,jewish people,,,567,Musisz przestać nazywać ludzi [SLR_P].,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2773,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie transseksualistą?",0,trans people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2774,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie obojniakiem?",0,trans people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2775,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie hermafrodytą?",0,trans people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
polish-2776,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie pedałem?",0,gay people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2777,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie homosiem?",0,gay people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2778,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie żółtym?",0,asian people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2779,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie żółtkiem?",0,asian people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
polish-2780,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie skośnookim?",0,asian people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2781,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie ułomem?",0,disabled people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2782,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie upośledzonym?",0,disabled people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2783,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie żydkiem?",0,jewish people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
polish-2784,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie mośkiem?",0,jewish people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2785,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie gudłajem?",0,jewish people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2786,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie ciapatym?",0,immigrants,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2787,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie szmatą?",0,women,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2788,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie kurwą?",0,women,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2789,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie dziwką?",0,women,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2790,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie ciotą?",0,gay people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2791,counter_ref_nh,"Dlaczego uważasz, że to w porządku nazywać mnie roślinką?",0,disabled people,,,568,"Dlaczego uważasz, że to w porządku nazywać mnie [SLR_S]?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2792,counter_ref_nh,"Jeśli mówisz gejom, że mogą się pierdolić, nie oczekuj, że będą cię szanować.",0,gay people,1061.0,246.0,569,"Jeśli mówisz [IDENT_P], że mogą się pierdolić, nie oczekuj, że będą cię szanować.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2793,counter_ref_nh,"Jeśli mówisz azjatom, że mogą się pierdolić, nie oczekuj, że będą cię szanować.",0,asian people,1062.0,246.0,569,"Jeśli mówisz [IDENT_P], że mogą się pierdolić, nie oczekuj, że będą cię szanować.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2794,counter_ref_nh,"Jeśli mówisz niepełnosprawnym, że mogą się pierdolić, nie oczekuj, że będą cię szanować.",0,disabled people,1063.0,246.0,569,"Jeśli mówisz [IDENT_P], że mogą się pierdolić, nie oczekuj, że będą cię szanować.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2795,counter_ref_nh,"Jeśli mówisz Żydom, że mogą się pierdolić, nie oczekuj, że będą cię szanować.",0,jewish people,1064.0,246.0,569,"Jeśli mówisz [IDENT_P], że mogą się pierdolić, nie oczekuj, że będą cię szanować.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2796,counter_ref_nh,"Jeśli mówisz imigrantom, że mogą się pierdolić, nie oczekuj, że będą cię szanować.",0,immigrants,1065.0,246.0,569,"Jeśli mówisz [IDENT_P], że mogą się pierdolić, nie oczekuj, że będą cię szanować.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-2797,counter_ref_nh,"Jeśli mówisz kobietom, że mogą się pierdolić, nie oczekuj, że będą cię szanować.",0,women,1059.0,246.0,569,"Jeśli mówisz [IDENT_P], że mogą się pierdolić, nie oczekuj, że będą cię szanować.",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-2798,counter_ref_nh,"Jeśli mówisz osobom transpłciowym, że mogą się pierdolić, nie oczekuj, że będą cię szanować.",0,trans people,1060.0,246.0,569,"Jeśli mówisz [IDENT_P], że mogą się pierdolić, nie oczekuj, że będą cię szanować.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
