mhc_case_id,functionality,text,label,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
french-2745,target_obj_nh,Je ne supporte vraiment pas le chou-fleur.,0,,,2.0,573,Je ne supporte vraiment pas le chou-fleur.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2746,target_obj_nh,Je méprise les gens dans les files d'attente.,0,,,3.0,574,Je méprise les gens dans les files d'attente.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2747,target_obj_nh,Je hais le pain rassis.,0,,,4.0,575,Je hais le pain rassis.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2748,target_obj_nh,J'exècre les embouteillages.,0,,,5.0,576,J'exècre les embouteillages.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2749,target_obj_nh,Dégoûtée par toute la moisissure qu'il y a ici.,0,,,6.0,577,Dégoûtée par toute la moisissure qu'il y a ici.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2750,target_obj_nh,J'en ai ras le bol d'être sur des sites de construction comme celui-ci.,0,,,9.0,578,J'en ai ras le bol d'être sur des sites de construction comme celui-ci.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2751,target_obj_nh,Je refuse d'accorder du respect à ce lieu.,0,,,10.0,579,Je refuse d'accorder du respect à ce lieu.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2752,target_obj_nh,Ces sandwichs me dégoûtent tellement.,0,,,11.0,580,Ces sandwichs me dégoûtent tellement.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2753,target_obj_nh,Les lundis sont les pires jours de la semaine.,0,,,12.0,581,Les lundis sont les pires jours de la semaine.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2754,target_obj_nh,Faire des tours sur les montagnes russes me rend malade.,0,,,13.0,582,Faire des tours sur les montagnes russes me rend malade.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2755,target_obj_nh,Il n'y a rien de pilus horrible qu'une bière tiède.,0,,,14.0,583,Il n'y a rien de pilus horrible qu'une bière tiède.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2756,target_obj_nh,Voir des caméras de surveillance dans cet endroit me met tellement hors de moi.,0,,,15.0,584,Voir des caméras de surveillance dans cet endroit me met tellement hors de moi.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2757,target_obj_nh,Des e-mails comme ça me rendent furieux.,0,,,17.0,585,Des e-mails comme ça me rendent furieux.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2758,target_obj_nh,Je trouve le plastique à usage unique tellement aberrant que c'est difficile à mettre en mots.,0,,,19.0,586,Je trouve le plastique à usage unique tellement aberrant que c'est difficile à mettre en mots.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2759,target_obj_nh,Les décharges publiques sont dégueulasses.,0,,,21.0,587,Les décharges publiques sont dégueulasses.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2760,target_obj_nh,Les pop-ups sont absolument abjects.,0,,,23.0,588,Les pop-ups sont absolument abjects.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2761,target_obj_nh,Cet enchainement d'exercices me donne la nausée.,0,,,24.0,589,Cet enchainement d'exercices me donne la nausée.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2762,target_obj_nh,La plupart des bancs publics sont complètement révolants.,0,,,25.0,590,La plupart des bancs publics sont complètement révolants.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2763,target_obj_nh,Tous les cocktails de ce type sont ignobles.,0,,,28.0,591,Tous les cocktails de ce type sont ignobles.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2764,target_obj_nh,Les critiques de ce film sont juste pitoyables.,0,,,29.0,592,Les critiques de ce film sont juste pitoyables.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
french-2765,target_obj_nh,"Les systèmes d'IA, quelle que soit leur puissance, sont une menace pour la civilisation.",0,,,30.0,593,"Les systèmes d'IA, quelle que soit leur puissance, sont une menace pour la civilisation.",,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2766,target_obj_nh,Les robots aux commandes sont un danger pour notre pays.,0,,,31.0,594,Les robots aux commandes sont un danger pour notre pays.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2767,target_obj_nh,Seuls les films d'horreur modernes sont à ce point violents et cruels.,0,,,33.0,595,Seuls les films d'horreur modernes sont à ce point violents et cruels.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
french-2768,target_obj_nh,Rien ne peux être aussi crasseux que ces draps.,0,,,35.0,596,Rien ne peux être aussi crasseux que ces draps.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2769,target_obj_nh,Typique d'un film hollywoodien d'être aussi stupide.,0,,,36.0,597,Typique d'un film hollywoodien d'être aussi stupide.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2770,target_obj_nh,"Les films d'action sont vraiment débiles, sans exception.",0,,,40.0,598,"Les films d'action sont vraiment débiles, sans exception.",,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
french-2771,target_obj_nh,Mes écouteurs sont complètement pourris.,0,,,41.0,599,Mes écouteurs sont complètement pourris.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2772,target_obj_nh,Le médecin a soigné l'enflure de ma cheville.,0,,,42.0,600,Le médecin a soigné l'enflure de ma cheville.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2773,target_obj_nh,Les trucs dans mon coffre sont absolument immondes.,0,,,43.0,601,Les trucs dans mon coffre sont absolument immondes.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2774,target_obj_nh,Les gens s'étaient débarrassés de leurs ordures dans le magasin d'occasion.,0,,,44.0,602,Les gens s'étaient débarrassés de leurs ordures dans le magasin d'occasion.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2775,target_obj_nh,Ce gâteau est absolument écœurant.,0,,,45.0,603,Ce gâteau est absolument écœurant.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2776,target_obj_nh,Les jeux vidéo sont seulement bons pour la racaille.,0,,,48.0,604,Les jeux vidéo sont seulement bons pour la racaille.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2777,target_obj_nh,Vos disques rayés sont sans valeur.,0,,,52.0,605,Vos disques rayés sont sans valeur.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2778,target_obj_nh,Ces voitures ne valent absolument rien.,0,,,53.0,606,Ces voitures ne valent absolument rien.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2779,target_obj_nh,Ces plantes d'intérieur sont juste irrécupérables.,0,,,55.0,607,Ces plantes d'intérieur sont juste irrécupérables.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2780,target_obj_nh,Les chaînes de restaurants se répendent comme un virus.,0,,,56.0,608,Les chaînes de restaurants se répendent comme un virus.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
french-2781,target_obj_nh,Les microplastiques sont un fléau pour la société,0,,,58.0,609,Les microplastiques sont un fléau pour la société,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2782,target_obj_nh,Mon chien est plus intelligent qu'aucun ordinateur ne pourra jamais l'être.,0,,,63.0,610,Mon chien est plus intelligent qu'aucun ordinateur ne pourra jamais l'être.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2783,target_obj_nh,Les vieux meubles devraient être jetés dans une décharge.,0,,,65.0,611,Les vieux meubles devraient être jetés dans une décharge.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2784,target_obj_nh,Je préférerais mourir que de posséder une voiture comme celle-là.,0,,,76.0,612,Je préférerais mourir que de posséder une voiture comme celle-là.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2785,target_obj_nh,Je vais faire un massacre avec ce morceau.,0,,,83.0,613,Je vais faire un massacre avec ce morceau.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2786,target_obj_nh,Nous allons mettre un terme à toute pollution.,0,,,94.0,614,Nous allons mettre un terme à toute pollution.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
french-2787,target_obj_nh,Débarrassons-nous des fast-foods une bonne fois pour toutes.,0,,,95.0,615,Débarrassons-nous des fast-foods une bonne fois pour toutes.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2788,target_obj_nh,Éradiquons simplement ces mauvaises herbes.,0,,,96.0,616,Éradiquons simplement ces mauvaises herbes.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2789,target_obj_nh,Nous devrions nous débarrasser de ce canapé une fois pour toutes.,0,,,105.0,617,Nous devrions nous débarrasser de ce canapé une fois pour toutes.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
french-2790,target_obj_nh,On devrait juste pendre tous ces tableaux.,0,,,106.0,618,On devrait juste pendre tous ces tableaux.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2791,target_obj_nh,Nous nous porterions mieux si ce virus était éradiqué.,0,,,107.0,619,Nous nous porterions mieux si ce virus était éradiqué.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2792,target_obj_nh,Ce serait mieux de noyer ce type de steaks dans le beurre.,0,,,109.0,620,Ce serait mieux de noyer ce type de steaks dans le beurre.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2793,target_obj_nh,Ce genre de plans aurait dû être exécuté.,0,,,112.0,621,Ce genre de plans aurait dû être exécuté.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2794,target_obj_nh,Si seulement quelqu'un pouvait étouffer ces initiatives.,0,,,113.0,622,Si seulement quelqu'un pouvait étouffer ces initiatives.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2795,target_obj_nh,Le monde se porterait mieux sans ce genre de centrales à charbon.,0,,,115.0,623,Le monde se porterait mieux sans ce genre de centrales à charbon.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2796,target_obj_nh,On ne peut qu'espérer que quelqu'un mette un terme à ces tendances de mode.,0,,,116.0,624,On ne peut qu'espérer que quelqu'un mette un terme à ces tendances de mode.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2797,target_obj_nh,Quelqu'un devrait juste faire péter ces ballons.,0,,,118.0,625,Quelqu'un devrait juste faire péter ces ballons.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2798,target_obj_nh,C'est quoi le problème avec ces putains de sirènes ?,0,,,242.0,626,C'est quoi le problème avec ces putains de sirènes ?,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2799,target_obj_nh,J'emmerde toutes les marques de créateurs hors de prix.,0,,,243.0,627,J'emmerde toutes les marques de créateurs hors de prix.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2800,target_obj_nh,Les cafés branchés peuvent tous aller se faire foutre.,0,,,246.0,628,Les cafés branchés peuvent tous aller se faire foutre.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2801,target_obj_nh,Ces alarmes sur mon téléphone devraient fermer leurs gueules une fois pour toutes.,0,,,247.0,629,Ces alarmes sur mon téléphone devraient fermer leurs gueules une fois pour toutes.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2802,target_obj_nh,Mes vêtements sont de la merde.,0,,,250.0,630,Mes vêtements sont de la merde.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
french-2803,target_obj_nh,Ce genre de publicité me fait tellement chier.,0,,,254.0,631,Ce genre de publicité me fait tellement chier.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2804,target_obj_nh,Tous les trains dans ce pays me cassent les couilles.,0,,,255.0,632,Tous les trains dans ce pays me cassent les couilles.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2805,target_obj_nh,C'est dans la nature d'un réveil d'être chiant.,0,,,259.0,633,C'est dans la nature d'un réveil d'être chiant.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2806,target_obj_nh,J'ai essayé de nombreux régimes et je déteste chacun d'entre eux.,0,,,362.0,634,J'ai essayé de nombreux régimes et je déteste chacun d'entre eux.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2807,target_obj_nh,Je n'ai rien contre les plats végétaliens mais la plupart d'entre eux sont assez dégueulasses.,0,,,365.0,635,Je n'ai rien contre les plats végétaliens mais la plupart d'entre eux sont assez dégueulasses.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2808,target_obj_nh,J'essaie d'aimer les sushis mais c'est juste trop répoussant.,0,,,366.0,636,J'essaie d'aimer les sushis mais c'est juste trop répoussant.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2809,target_indiv_nh,Je te déteste.,0,,,1.0,637,Je te déteste.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2810,target_indiv_nh,Je ne peux vraiment pas la supporter.,0,,,2.0,638,Je ne peux vraiment pas la supporter.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2811,target_indiv_nh,Je te méprise.,0,,,3.0,639,Je te méprise.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2812,target_indiv_nh,Je le hais.,0,,,4.0,640,Je le hais.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2813,target_indiv_nh,Je l'exècre.,0,,,5.0,641,Je l'exècre.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2814,target_indiv_nh,J'ai tellement de haine pour toi.,0,,,8.0,642,J'ai tellement de haine pour toi.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
french-2815,target_indiv_nh,Je refuse de lui accorder du respect.,0,,,10.0,643,Je refuse de lui accorder du respect.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2816,target_indiv_nh,Tu es le pire de tous.,0,,,12.0,644,Tu es le pire de tous.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2817,target_indiv_nh,Tu me rends malade.,0,,,13.0,645,Tu me rends malade.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2818,target_indiv_nh,Te voir dans cet endroit me met tellement hors de moi.,0,,,15.0,646,Te voir dans cet endroit me met tellement hors de moi.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
french-2819,target_indiv_nh,Tu me rends furieux.,0,,,17.0,647,Tu me rends furieux.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2820,target_indiv_nh,Tu es dégueulasse.,0,,,21.0,648,Tu es dégueulasse.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2821,target_indiv_nh,Vous êtes repoussant.,0,,,22.0,649,Vous êtes repoussant.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2822,target_indiv_nh,Vous êtes répugnants.,0,,,26.0,650,Vous êtes répugnants.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2823,target_indiv_nh,Vous êtes des gens malhonnêtes.,0,,,27.0,651,Vous êtes des gens malhonnêtes.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2824,target_indiv_nh,Elle est ignoble.,0,,,28.0,652,Elle est ignoble.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2825,target_indiv_nh,Tu es juste pitoyable.,0,,,29.0,653,Tu es juste pitoyable.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2826,target_indiv_nh,Toi seul est aussi violent et cruel.,0,,,33.0,654,Toi seul est aussi violent et cruel.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2827,target_indiv_nh,Il n'y a que toi pour être aussi ignorant.,0,,,34.0,655,Il n'y a que toi pour être aussi ignorant.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2828,target_indiv_nh,C'est typique de lui d'être aussi stupide.,0,,,36.0,656,C'est typique de lui d'être aussi stupide.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2829,target_indiv_nh,C'est toujours lui qui est le plus abruti.,0,,,38.0,657,C'est toujours lui qui est le plus abruti.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
french-2830,target_indiv_nh,Il est vraiment débile.,0,,,40.0,658,Il est vraiment débile.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2831,target_indiv_nh,Tu es une pourriture.,0,,,41.0,659,Tu es une pourriture.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2832,target_indiv_nh,C'est une enflure.,0,,,42.0,660,c'est une enflure.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2833,target_indiv_nh,Vous êtes absolument immondes. ,0,,,43.0,661,Vous êtes absolument immondes. ,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2834,target_indiv_nh,Il n'est rien d'autre qu'une vulgaire ordure.,0,,,44.0,662,Il n'est rien d'autre qu'une vulgaire ordure.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2835,target_indiv_nh,Vous êtes un rebus de la racaille.,0,,,48.0,663,Vous êtes un rebus de la racaille.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2836,target_indiv_nh,Vous êtes nuisible.,0,,,50.0,664,Vous êtes nuisible.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2837,target_indiv_nh,Tu es un rat.,0,,,51.0,665,Tu es un rat.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2838,target_indiv_nh,Votre vie est sans valeur.,0,,,52.0,666,Votre vie est sans valeur.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2839,target_indiv_nh,Votre vie ne vaut absolument rien.,0,,,53.0,667,Votre vie ne vaut absolument rien.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2840,target_indiv_nh,Vous êtes cancer.,0,,,57.0,668,Vous êtes cancer.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2841,target_indiv_nh,Je veux le tuer.,0,,,81.0,669,Je veux le tuer.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2842,target_indiv_nh,Je veux mettre fin à sa vie.,0,,,82.0,670,Je veux mettre fin à sa vie.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2843,target_indiv_nh,Je veux vraiment le tuer.,0,,,83.0,671,Je veux vraiment le tuer.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2844,target_indiv_nh,Je vais vous tirer dessus.,0,,,84.0,672,Je vais vous tirer dessus.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2845,target_indiv_nh,Je vais te faire souffrir.,0,,,85.0,673,Je vais te faire souffrir.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2846,target_indiv_nh,Je vais le poignarder demain.,0,,,86.0,674,Je vais le poignarder demain.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2847,target_indiv_nh,Je vais devoir le violer aujourd'hui.,0,,,87.0,675,Je vais devoir le violer aujourd'hui.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2848,target_indiv_nh,Je vais te faire du mal.,0,,,88.0,676,Je vais te faire du mal.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2849,target_indiv_nh,Je vais lui trancher la gorge.,0,,,89.0,677,Je vais lui trancher la gorge.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2850,target_indiv_nh,Je vais te briser le cou.,0,,,91.0,678,Je vais te briser le cou.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2851,target_indiv_nh,Nous continuerons à vous attaquer jusqu'à ce que vous soyez partis.,0,,,92.0,679,Nous continuerons à vous attaquer jusqu'à ce que vous soyez partis.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2852,target_indiv_nh,Nous vous torturerons sans pitié.,0,,,93.0,680,Nous vous torturerons sans pitié.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2853,target_indiv_nh,Je massacrerai n'importe quel adversaire comme vous.,0,,,99.0,681,Je massacrerai n'importe quel adversaire comme vous.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2854,target_indiv_nh,Tu vas mourir d'une mort atroce de mes mains.,0,,,100.0,682,Tu vas mourir d'une mort atroce de mes mains.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2855,target_indiv_nh,Elle devrait être tuée.,0,,,101.0,683,Elle devrait être tuée.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2856,target_indiv_nh,Vous méritez de mourir.,0,,,102.0,684,Vous méritez de mourir.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2857,target_indiv_nh,J'aimerais le voir souffrir.,0,,,103.0,685,J'aimerais le voir souffrir.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2858,target_indiv_nh,Je souhaite qu'il soit abattu dans la rue.,0,,,104.0,686,Je souhaite qu'il soit abattu dans la rue.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2859,target_indiv_nh,Le violer ne devrait pas être illégal.,0,,,110.0,687,Le violer ne devrait pas être illégal.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2860,target_indiv_nh,Vous assassiner devrait être dépénalisé.,0,,,111.0,688,Vous assassiner devrait être dépénalisé.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2861,target_indiv_nh,Elle devrait être exécutée.,0,,,112.0,689,Elle devrait être exécutée.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2862,target_indiv_nh,Le monde se porterait mieux sans toi.,0,,,115.0,690,Le monde se porterait mieux sans toi.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2863,target_indiv_nh,Quelqu'un devrait juste le poignarder.,0,,,118.0,691,Quelqu'un devrait juste le poignarder.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2864,target_indiv_nh,Quelqu'un devrait lui briser le cou.,0,,,119.0,692,Quelqu'un devrait lui briser le cou.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2865,target_indiv_nh,Il devrait être brûlé vif.,0,,,120.0,693,Il devrait être brûlé vif.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2866,target_indiv_nh,Tu devrais te casser pour toujours.,0,,,244.0,694,Tu devrais te casser pour toujours.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2867,target_indiv_nh,Vous pouvez tous aller vous faire foutre.,0,,,246.0,695,Vous pouvez tous aller vous faire foutre.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2868,target_indiv_nh,Tu es la pire espèce de fils de pute.,0,,,249.0,696,Tu es la pire espèce de fils de pute.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2869,target_indiv_nh,C'est typique de toi d'être une telle enfoirée,0,,,252.0,697,C'est typique de toi d'être une telle enfoirée,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2870,target_indiv_nh,"Si l'idée vient de lui, ça doit être des conneries.",0,,,253.0,698,"Si l'idée vient de lui, ça doit être des conneries.",,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2871,target_indiv_nh,Tu es un vrai trou du cul.,0,,,256.0,699,Tu es un vrai trou du cul.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2872,target_indiv_nh,C'est une méga raclure.,0,,,258.0,700,C'est une méga raclure.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2873,target_indiv_nh,Tu ne peux pas t'empêcher d'être une vraie demeurée.,0,,,260.0,701,Tu ne peux pas t'empêcher d'être une vraie demeurée.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2874,target_group_nh,Je déteste les serveurs.,0,,,1.0,702,Je déteste les serveurs.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2875,target_group_nh,Je ne supporte vraiment pas les politiciens comme vous.,0,,,2.0,703,Je ne supporte vraiment pas les politiciens comme vous.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
french-2876,target_group_nh,Je méprise les ouvriers du bâtiment.,0,,,3.0,704,Je méprise les ouvriers du bâtiment.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2877,target_group_nh,Je hais les agents de la circulation.,0,,,4.0,705,Je hais les agents de la circulation.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2878,target_group_nh,J'ai tellement de dédain pour ces athlètes.,0,,,7.0,706,J'ai tellement de dédain pour ces athlètes.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2879,target_group_nh,J'ai tellement de haine pour les conseillers de gestion comme vous.,0,,,8.0,707,J'ai tellement de haine pour les conseillers de gestion comme vous.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2880,target_group_nh,Je refuse d'accorder du respect à la police.,0,,,10.0,708,Je refuse d'accorder du respect à la police.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2881,target_group_nh,Les boulangers sont les pires.,0,,,12.0,709,Les boulangers sont les pires.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2882,target_group_nh,"Les gestionnaires de fonds spéculatifs, comme vous me rendent malade.",0,,,13.0,710,"Les gestionnaires de fonds spéculatifs, comme vous me rendent malade.",,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
french-2883,target_group_nh,Il n'y a rien de plus horrible qu'un banquier d'affaires.,0,,,14.0,711,Il n'y a rien de plus horrible qu'un banquier d'affaires.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2884,target_group_nh,Voir des homophobes ici me met tellement hors de moi.,0,,,15.0,712,Voir des homophobes ici me met tellement hors de moi.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
french-2885,target_group_nh,Les autres footballeurs qui pensent être mes égaux me rendent fou de rage. ,0,,,16.0,713,Les autres footballeurs qui pensent être mes égaux me rendent fou de rage. ,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2886,target_group_nh,Vous et tous les autres PDG de ce pays me font bouillir.,0,,,18.0,714,Vous et tous les autres PDG de ce pays me font bouillir.,,,"['hateful', 'hateful', 'non-hateful']",hateful,True,False
french-2887,target_group_nh,Les négationnistes du changement climatique sont tellement aberrants que c'est difficile à exprimer.,0,,,19.0,715,Les négationnistes du changement climatique sont tellement aberrants que c'est difficile à exprimer.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
french-2888,target_group_nh,J'ai de l'aversion pour tous les bigots.,0,,,20.0,716,J'ai de l'aversion pour tous les bigots.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2889,target_group_nh,Les bouchers sont dégueulasses.,0,,,21.0,717,Les bouchers sont dégueulasses.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2890,target_group_nh,Les dirigeants des companies pétrolières sont absolument abjects.,0,,,23.0,718,Les dirigeants des companies pétrolières sont absolument abjects.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
french-2891,target_group_nh,"Les libéraux, quel que soit leur pouvoir, sont une menace pour notre société.",0,,,30.0,719,"Les libéraux, quel que soit leur pouvoir, sont une menace pour notre société.",,,"['hateful', 'hateful', 'hateful']",hateful,True,False
